"Week","Date","Fuel","Variable","Value","Unit","Status"
"2005w51",2005-12-23,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","GST",15.65555556,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","Board price",140.9,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","Adjusted retail price",140.9,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","Importer margin",13.2995873,"NZD c/L","Final"
"2005w51",2005-12-23,"Premium Petrol 95R","Importer margin trend",11.6927943620489,"NZD c/L","Final"
"2005w52",2005-12-30,"NA","Dubai crude price",52.11,"USD/bbl","Final"
"2005w52",2005-12-30,"NA","Dubai crude price",76.85,"NZD/bbl","Final"
"2005w52",2005-12-30,"NA","Exchange rate",0.678,"USD/NZD","Final"
"2005w52",2005-12-30,"Diesel","Importer cost",70.6,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Price excluding tax",82.2,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","ETS",0,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","GST",10.3,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Taxes",0.399999999999999,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Board price",92.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Adjusted retail price",92.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Importer margin",11.5,"NZD c/L","Final"
"2005w52",2005-12-30,"Diesel","Importer margin trend",15.2283201882995,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Importer cost",60.1,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Price excluding tax",73.1,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","GST",15.1,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Taxes",47.7,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Board price",135.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Adjusted retail price",135.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Importer margin",14,"NZD c/L","Final"
"2005w52",2005-12-30,"Regular Petrol","Importer margin trend",13.8098689598278,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Importer cost",65.71471429,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Price excluding tax",77.57944444,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","GST",15.65555556,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Board price",140.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Adjusted retail price",140.9,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Importer margin",11.86473015,"NZD c/L","Final"
"2005w52",2005-12-30,"Premium Petrol 95R","Importer margin trend",11.7114628058751,"NZD c/L","Final"
"2006w01",2006-01-06,"NA","Dubai crude price",55.53,"USD/bbl","Final"
"2006w01",2006-01-06,"NA","Dubai crude price",80.96,"NZD/bbl","Final"
"2006w01",2006-01-06,"NA","Exchange rate",0.686,"USD/NZD","Final"
"2006w01",2006-01-06,"Diesel","Importer cost",73.3,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Price excluding tax",83,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","ETS",0,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","GST",10.4,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Taxes",0.4,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Board price",93.8,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Adjusted retail price",93.8,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Importer margin",12.4,"NZD c/L","Final"
"2006w01",2006-01-06,"Diesel","Importer margin trend",15.1976374091533,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Importer cost",65.3,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Price excluding tax",73.9,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","GST",15.2,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Taxes",47.7,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Board price",136.8,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Adjusted retail price",136.8,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Importer margin",13.8,"NZD c/L","Final"
"2006w01",2006-01-06,"Regular Petrol","Importer margin trend",13.8689641377172,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Importer cost",71.97435714,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Price excluding tax",79.35722222,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","GST",15.87777778,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Board price",142.9,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Adjusted retail price",142.9,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Importer margin",7.382865082,"NZD c/L","Final"
"2006w01",2006-01-06,"Premium Petrol 95R","Importer margin trend",11.7378799442836,"NZD c/L","Final"
"2006w02",2006-01-13,"NA","Dubai crude price",57.36,"USD/bbl","Final"
"2006w02",2006-01-13,"NA","Dubai crude price",82.67,"NZD/bbl","Final"
"2006w02",2006-01-13,"NA","Exchange rate",0.694,"USD/NZD","Final"
"2006w02",2006-01-13,"Diesel","Importer cost",72.1,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Price excluding tax",87.4,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","ETS",0,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","GST",11,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Taxes",0.300000000000001,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Board price",98.8,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Adjusted retail price",98.8,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Importer margin",14.2,"NZD c/L","Final"
"2006w02",2006-01-13,"Diesel","Importer margin trend",15.1669546300072,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Importer cost",63.6,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Price excluding tax",77.7,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","GST",15.7,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Taxes",47.6,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Board price",141,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Adjusted retail price",141,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Importer margin",12.4,"NZD c/L","Final"
"2006w02",2006-01-13,"Regular Petrol","Importer margin trend",13.9280593156066,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Importer cost",71.46678571,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Price excluding tax",82.91277778,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","GST",16.32222222,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Board price",146.9,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Adjusted retail price",146.9,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Importer margin",11.44599207,"NZD c/L","Final"
"2006w02",2006-01-13,"Premium Petrol 95R","Importer margin trend",11.7642970826921,"NZD c/L","Final"
"2006w03",2006-01-20,"NA","Dubai crude price",58.55,"USD/bbl","Final"
"2006w03",2006-01-20,"NA","Dubai crude price",84.88,"NZD/bbl","Final"
"2006w03",2006-01-20,"NA","Exchange rate",0.69,"USD/NZD","Final"
"2006w03",2006-01-20,"Diesel","Importer cost",78.7,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Price excluding tax",88.4,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","ETS",0,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","GST",11.1,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Taxes",0.4,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Board price",99.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Adjusted retail price",99.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Importer margin",16.4,"NZD c/L","Final"
"2006w03",2006-01-20,"Diesel","Importer margin trend",15.1362718508611,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Importer cost",65.8,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Price excluding tax",78.5,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","GST",15.8,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Taxes",47.6,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Board price",141.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Adjusted retail price",141.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Importer margin",14.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Regular Petrol","Importer margin trend",13.9871544934961,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Importer cost",74.37557143,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Price excluding tax",82.91277778,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","GST",16.32222222,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Board price",146.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Adjusted retail price",146.9,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Importer margin",8.537206348,"NZD c/L","Final"
"2006w03",2006-01-20,"Premium Petrol 95R","Importer margin trend",11.7907142211006,"NZD c/L","Final"
"2006w04",2006-01-27,"NA","Dubai crude price",60.22,"USD/bbl","Final"
"2006w04",2006-01-27,"NA","Dubai crude price",88.1,"NZD/bbl","Final"
"2006w04",2006-01-27,"NA","Exchange rate",0.684,"USD/NZD","Final"
"2006w04",2006-01-27,"Diesel","Importer cost",80.1,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Price excluding tax",91.5,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","ETS",0,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","GST",11.5,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Taxes",0.300000000000001,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Board price",103.3,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Adjusted retail price",103.3,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Importer margin",12.8,"NZD c/L","Final"
"2006w04",2006-01-27,"Diesel","Importer margin trend",15.1055890717149,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Importer cost",66.3,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Price excluding tax",81.5,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","GST",16.1,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Taxes",47.7,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Board price",145.3,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Adjusted retail price",145.3,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Importer margin",15.8,"NZD c/L","Final"
"2006w04",2006-01-27,"Regular Petrol","Importer margin trend",14.0462496713855,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Importer cost",74.59085714,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Price excluding tax",86.46833333,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","GST",16.76666667,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Board price",150.9,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Adjusted retail price",150.9,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Importer margin",11.87747619,"NZD c/L","Final"
"2006w04",2006-01-27,"Premium Petrol 95R","Importer margin trend",11.8171313595091,"NZD c/L","Final"
"2006w05",2006-02-03,"NA","Dubai crude price",60.48,"USD/bbl","Final"
"2006w05",2006-02-03,"NA","Dubai crude price",88.3,"NZD/bbl","Final"
"2006w05",2006-02-03,"NA","Exchange rate",0.685,"USD/NZD","Final"
"2006w05",2006-02-03,"Diesel","Importer cost",75.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Price excluding tax",93.8,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","ETS",0,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","GST",11.8,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Taxes",0.299999999999999,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Board price",105.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Adjusted retail price",105.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Importer margin",13.6,"NZD c/L","Final"
"2006w05",2006-02-03,"Diesel","Importer margin trend",15.0749062925688,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Importer cost",64.3,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Price excluding tax",81.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","GST",16.2,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Taxes",47.7,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Board price",145.8,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Adjusted retail price",145.8,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Importer margin",15.6,"NZD c/L","Final"
"2006w05",2006-02-03,"Regular Petrol","Importer margin trend",14.1053448492749,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Importer cost",72.15685714,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Price excluding tax",86.46833333,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","GST",16.76666667,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Board price",150.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Adjusted retail price",150.9,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Importer margin",14.31147619,"NZD c/L","Final"
"2006w05",2006-02-03,"Premium Petrol 95R","Importer margin trend",11.8435484979176,"NZD c/L","Final"
"2006w06",2006-02-10,"NA","Dubai crude price",58.83,"USD/bbl","Final"
"2006w06",2006-02-10,"NA","Dubai crude price",86.74,"NZD/bbl","Final"
"2006w06",2006-02-10,"NA","Exchange rate",0.678,"USD/NZD","Final"
"2006w06",2006-02-10,"Diesel","Importer cost",78.6,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Price excluding tax",93.8,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","ETS",0,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","GST",11.8,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Taxes",0.299999999999999,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Board price",105.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Adjusted retail price",105.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Importer margin",17.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Diesel","Importer margin trend",15.0442235134226,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Importer cost",63.3,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Price excluding tax",79.6,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","GST",15.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Taxes",47.7,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Board price",143.2,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Adjusted retail price",143.2,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Importer margin",15.3,"NZD c/L","Final"
"2006w06",2006-02-10,"Regular Petrol","Importer margin trend",14.1644400271644,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Importer cost",71.25185714,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Price excluding tax",82.91277778,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","GST",16.32222222,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Board price",146.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Adjusted retail price",146.9,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Importer margin",11.66092064,"NZD c/L","Final"
"2006w06",2006-02-10,"Premium Petrol 95R","Importer margin trend",11.8699656363261,"NZD c/L","Final"
"2006w07",2006-02-17,"NA","Dubai crude price",56.38,"USD/bbl","Final"
"2006w07",2006-02-17,"NA","Dubai crude price",83.53,"NZD/bbl","Final"
"2006w07",2006-02-17,"NA","Exchange rate",0.675,"USD/NZD","Final"
"2006w07",2006-02-17,"Diesel","Importer cost",78.8,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Price excluding tax",93.8,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","ETS",0,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","GST",11.8,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Taxes",0.299999999999999,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Board price",105.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Adjusted retail price",105.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Importer margin",15.2,"NZD c/L","Final"
"2006w07",2006-02-17,"Diesel","Importer margin trend",15.0135407342765,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Importer cost",62.6,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Price excluding tax",78.5,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","GST",15.8,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Taxes",47.6,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Board price",141.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Adjusted retail price",141.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Importer margin",15.2,"NZD c/L","Final"
"2006w07",2006-02-17,"Regular Petrol","Importer margin trend",14.2235352050538,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Importer cost",71.63342857,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Price excluding tax",82.91277778,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","ETS",0,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","GST",16.32222222,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Taxes",47.665,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Board price",146.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Adjusted retail price",146.9,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Importer margin",11.27934921,"NZD c/L","Final"
"2006w07",2006-02-17,"Premium Petrol 95R","Importer margin trend",11.8963827747346,"NZD c/L","Final"
"2006w08",2006-02-24,"NA","Dubai crude price",56.02,"USD/bbl","Final"
"2006w08",2006-02-24,"NA","Dubai crude price",84.37,"NZD/bbl","Final"
"2006w08",2006-02-24,"NA","Exchange rate",0.664,"USD/NZD","Final"
"2006w08",2006-02-24,"Diesel","Importer cost",80.8,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Price excluding tax",94.2,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","ETS",0,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","GST",11.8,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Taxes",0.399999999999999,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Board price",106.3,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Adjusted retail price",106.3,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Importer margin",15.3,"NZD c/L","Final"
"2006w08",2006-02-24,"Diesel","Importer margin trend",14.9828579551303,"NZD c/L","Final"
"2006w08",2006-02-24,"Regular Petrol","Importer cost",66.5,"NZD c/L","Final"
"2006w08",2006-02-24,"Regular Petrol","Price excluding tax",80.8,"NZD c/L","Final"
"2006w08",2006-02-24,"Regular Petrol","ETS",0,"NZD c/L","Final"
"2006w08",2006-02-24,"Regular Petrol","GST",16.1,"NZD c/L","Final"
"2006w08",2006-02-24,"Regular Petrol","Taxes",47.6,"NZD c/L","Final"
